Unnamed: 0,Model,Price_w/o_shipping,Vendor,Date
2401,Miele FN 4322 D-1,"€ 949,00",ALLES KÜCHE,2024-06-26
2402,Miele FN 4322 D-1,"€ 949,00",Red Zac,2024-06-26
2403,Liebherr GPesf 1476-21 Premium,"€ 667,50",Köck,2024-06-26
2404,Liebherr GPesf 1476-21 Premium,"€ 667,50",Küchen & Wohnstudio Kutzer,2024-06-26
2405,Liebherr GPesf 1476-21 Premium,"€ 667,50",Servicehansa,2024-06-26
2406,Liebherr GPesf 1476-21 Premium,"€ 669,00",0815,2024-06-26
2407,Liebherr GPesf 1476-21 Premium,"€ 669,00",Selektro,2024-06-26
2408,Exquisit GS271-NF-H-010E inoxlook,"€ 432,61",Köck,2024-06-26
2409,Exquisit GS271-NF-H-010E inoxlook,"€ 432,61",Servicehansa,2024-06-26
2410,Exquisit GS271-NF-H-010E inoxlook,"€ 432,61",Elektroshop Wagner AT,2024-06-26
2411,Exquisit GS271-NF-H-010E inoxlook,"€ 439,99",Media Markt.at,2024-06-26
2412,Exquisit GS271-NF-H-010E inoxlook,"€ 439,99",Universal Versand,2024-06-26
2413,Exquisit GS271-NF-H-010E inoxlook,"€ 439,99",OTTO Österreich,2024-06-26
2414,Exquisit GS271-NF-H-010E inoxlook,"€ 439,99",neckermann.at,2024-06-26
2415,Liebherr FFFCsg 5501-40 Perfection,"€ 1580,07",0815,2024-06-26
2416,Liebherr FFFCsg 5501-40 Perfection,"€ 1699,00",Köck,2024-06-26
2417,Liebherr FFFCsg 5501-40 Perfection,"€ 1699,00",Media Markt.at,2024-06-26
2418,Liebherr FFFCsg 5501-40 Perfection,"€ 2199,00",Küchen & Wohnstudio Kutzer,2024-06-26
2419,Nabo GS 1472,"€ 359,00",ek-online,2024-06-26
2420,Nabo GS 1472,"€ 369,99",sabi-online,2024-06-26
2421,Bomann GS 7343,"€ 392,27",Elektroshop Wagner AT,2024-06-26
2422,Miele F 4001 D,"€ 699,00",Köck,2024-06-26
2423,Miele F 4001 D,"€ 699,00",Miele Center Höpperger,2024-06-26
2424,Miele F 4001 D,"€ 699,00",Miele Center Macheiner,2024-06-26
2425,Miele F 4001 D,"€ 699,00",Expert,2024-06-26
2426,Miele F 4001 D,"€ 699,00",Miele Center Matousek,2024-06-26
2427,Miele F 4001 D,"€ 699,00",0815,2024-06-26
2428,Miele F 4001 D,"€ 699,00",Radio Krejcik Wien,2024-06-26
2429,Miele F 4001 D,"€ 699,00",ALLES KÜCHE,2024-06-26
2430,Miele F 4001 D,"€ 699,00",Miele Center Neuwirth,2024-06-26
2431,Miele F 4001 D,"€ 699,00",Miele Center Pellet,2024-06-26
2432,Miele F 4001 D,"€ 699,00",Miele Center Stenzel,2024-06-26
2433,Miele F 4001 D,"€ 699,00",Media Markt.at,2024-06-26
2434,Miele F 4001 D,"€ 699,00",Red Zac,2024-06-26
2435,Miele F 4001 D,"€ 699,00",Universal Versand,2024-06-26
2436,Miele F 4001 D,"€ 699,00",OTTO Österreich,2024-06-26
2437,Miele F 4001 D,"€ 699,00",Austrian Miele Center,2024-06-26
2438,Miele F 4001 D,"€ 699,00",Miele Center CB,2024-06-26
2439,Miele F 4001 D,"€ 699,00",Miele Center Bauer,2024-06-26
2440,Miele F 4001 D,"€ 699,00",Miele Center Brunmayr,2024-06-26
2441,Miele F 4001 D,"€ 699,00",Miele Center Führlinger,2024-06-26
2442,Miele F 4001 D,"€ 699,00",Miele Center Hadwiger,2024-06-26
2443,Miele F 4001 D,"€ 699,00",Miele Center Rehrl,2024-06-26
2444,Miele FN 4002 D,"€ 749,00",Köck,2024-06-26
2445,Miele FN 4002 D,"€ 749,00",Miele Center Höpperger,2024-06-26
2446,Miele FN 4002 D,"€ 749,00",Miele Center Macheiner,2024-06-26
2447,Miele FN 4002 D,"€ 749,00",Expert,2024-06-26
2448,Miele FN 4002 D,"€ 749,00",Miele Center Matousek,2024-06-26
2449,Miele FN 4002 D,"€ 749,00",0815,2024-06-26
2450,Miele FN 4002 D,"€ 749,00",Radio Krejcik Wien,2024-06-26
2451,Miele FN 4002 D,"€ 749,00",ALLES KÜCHE,2024-06-26
2452,Miele FN 4002 D,"€ 749,00",Miele Center Neuwirth,2024-06-26
2453,Miele FN 4002 D,"€ 749,00",Miele Center Pellet,2024-06-26
2454,Miele FN 4002 D,"€ 749,00",Miele Center Stenzel,2024-06-26
2455,Miele FN 4002 D,"€ 749,00",Media Markt.at,2024-06-26
2456,Miele FN 4002 D,"€ 749,00",Red Zac,2024-06-26
2457,Miele FN 4002 D,"€ 749,00",Universal Versand,2024-06-26
2458,Miele FN 4002 D,"€ 749,00",OTTO Österreich,2024-06-26
2459,Miele FN 4002 D,"€ 749,00",Austrian Miele Center,2024-06-26
2460,Miele FN 4002 D,"€ 749,00",Miele Center CB,2024-06-26
2461,Miele FN 4002 D,"€ 749,00",Miele Center Bauer,2024-06-26
2462,Miele FN 4002 D,"€ 749,00",Miele Center Brunmayr,2024-06-26
2463,Miele FN 4002 D,"€ 749,00",Miele Center Führlinger,2024-06-26
2464,Miele FN 4002 D,"€ 749,00",Miele Center Hadwiger,2024-06-26
2465,Miele FN 4002 D,"€ 749,00",Miele Center Rehrl,2024-06-26
2466,Bomann GS 2186 weiß,"€ 201,99",Media Markt.at,2024-06-26
2467,Bomann GS 2186 weiß,"€ 251,43",Elektroshop Wagner AT,2024-06-26
2468,Bomann GS 2186 weiß,"€ 270,24",Amazon.at,2024-06-26
2469,Bomann GS 2186 weiß,"€ 565,46",mylemon.at,2024-06-26
2470,Miele FNS 7794 D R,"€ 3499,00",Köck,2024-06-26
2471,Miele FNS 7794 D R,"€ 3499,00",Miele Center Höpperger,2024-06-26
2472,Miele FNS 7794 D R,"€ 3499,00",Miele Center Macheiner,2024-06-26
2473,Miele FNS 7794 D R,"€ 3499,00",Expert,2024-06-26
2474,Miele FNS 7794 D R,"€ 3499,00",Miele Center Matousek,2024-06-26
2475,Miele FNS 7794 D R,"€ 3499,00",0815,2024-06-26
2476,Miele FNS 7794 D R,"€ 3499,00",Miele Center Neuwirth,2024-06-26
2477,Miele FNS 7794 D R,"€ 3499,00",Miele Center Pellet,2024-06-26
2478,Miele FNS 7794 D R,"€ 3499,00",Miele Center Stenzel,2024-06-26
2479,Miele FNS 7794 D R,"€ 3499,00",Red Zac,2024-06-26
2480,Miele FNS 7794 D R,"€ 3499,00",Austrian Miele Center,2024-06-26
2481,Miele FNS 7794 D R,"€ 3499,00",Miele Center CB,2024-06-26
2482,Miele FNS 7794 D R,"€ 3499,00",Miele Center Bauer,2024-06-26
2483,Miele FNS 7794 D R,"€ 3499,00",Miele Center Brunmayr,2024-06-26
2484,Miele FNS 7794 D R,"€ 3499,00",Miele Center Hadwiger,2024-06-26
2485,Miele FNS 7794 D R,"€ 3499,00",Miele Center Rehrl,2024-06-26
2486,Siemens iQ300 GS29NEWEV,"€ 859,00",Köck,2024-06-26
2487,Siemens iQ300 GS29NEWEV,"€ 859,00",Expert,2024-06-26
2488,Siemens iQ300 GS29NEWEV,"€ 859,00",Radio Krejcik Wien,2024-06-26
2489,Siemens iQ300 GS29NEWEV,"€ 909,00",ek-online,2024-06-26
2490,Siemens iQ300 GS29NEWEV,"€ 909,00",Red Zac,2024-06-26
2491,Exquisit GB05-040E inoxlook,"€ 138,99",Köck,2024-06-26
2492,Exquisit GB05-040E inoxlook,"€ 138,99",Radio Krejcik Wien,2024-06-26
2493,Exquisit GB05-040E inoxlook,"€ 138,99",Servicehansa,2024-06-26
2494,Exquisit GB05-040E inoxlook,"€ 138,99",Media Markt.at,2024-06-26
2495,Exquisit GB05-040E inoxlook,"€ 172,93",Elektroshop Wagner AT,2024-06-26
2496,Miele FN 4372 E,"€ 979,00",Köck,2024-06-26
2497,Miele FN 4372 E,"€ 979,00",Miele Center Höpperger,2024-06-26
2498,Miele FN 4372 E,"€ 979,00",Miele Center Macheiner,2024-06-26
2499,Miele FN 4372 E,"€ 979,00",Expert,2024-06-26
2500,Miele FN 4372 E,"€ 979,00",Miele Center Matousek,2024-06-26
2501,Miele FN 4372 E,"€ 979,00",Radio Krejcik Wien,2024-06-26
2502,Miele FN 4372 E,"€ 979,00",Miele Center Neuwirth,2024-06-26
2503,Miele FN 4372 E,"€ 979,00",Miele Center Pellet,2024-06-26
2504,Miele FN 4372 E,"€ 979,00",Miele Center Stenzel,2024-06-26
2505,Miele FN 4372 E,"€ 979,00",Austrian Miele Center,2024-06-26
2506,Miele FN 4372 E,"€ 979,00",Miele Center CB,2024-06-26
2507,Miele FN 4372 E,"€ 979,00",Miele Center Bauer,2024-06-26
2508,Miele FN 4372 E,"€ 979,00",Miele Center Brunmayr,2024-06-26
2509,Miele FN 4372 E,"€ 979,00",Miele Center Führlinger,2024-06-26
2510,Miele FN 4372 E,"€ 979,00",Miele Center Hadwiger,2024-06-26
2511,Miele FN 4372 E,"€ 979,00",Miele Center Rehrl,2024-06-26
2512,Miele FN 4372 E,"€ 1029,00",ek-online,2024-06-26
2513,Miele FN 4372 E,"€ 1029,00",0815,2024-06-26
2514,Miele FN 4372 E,"€ 1029,00",ALLES KÜCHE,2024-06-26
2515,Miele FN 4372 E,"€ 1029,00",Media Markt.at,2024-06-26
2516,Miele FN 4372 E,"€ 1029,00",Red Zac,2024-06-26
2517,Bosch Serie 6 GSN58EWDV,"€ 999,00",Köck,2024-06-26
2518,Bosch Serie 6 GSN58EWDV,"€ 999,00",akatronik,2024-06-26
2519,Bosch Serie 6 GSN58EWDV,"€ 999,00",Radio Krejcik Wien,2024-06-26
2520,Bosch Serie 6 GSN58EWDV,"€ 999,00",mörth online,2024-06-26
2521,Bosch Serie 6 GSN58EWDV,"€ 1149,00",Expert,2024-06-26
2522,Bosch Serie 6 GSN58EWDV,"€ 1149,00",Red Zac,2024-06-26
2523,Bosch Serie 4 GSN36VWFP,"€ 854,44",sopo.at,2024-06-26
2524,Bosch Serie 4 GSN36VWFP,"€ 886,89",0815,2024-06-26
2525,Bosch Serie 4 GSN36VWFP,"€ 886,89",Radio Krejcik Wien,2024-06-26
2526,Silva Schneider GS 1435 Tisch-Gefrierschrank,"€ 194,30",akatronik,2024-06-26
2527,Silva Schneider GS 1435 Tisch-Gefrierschrank,"€ 194,30",sopo.at,2024-06-26
2528,Gorenje F392PW4,"€ 219,99",Universal Versand,2024-06-26
2529,Gorenje F392PW4,"€ 219,99",OTTO Österreich,2024-06-26
2530,Gorenje F392PW4,"€ 429,18",mylemon.at,2024-06-26
2531,Siemens iQ300 GS33NEWEV,"€ 655,00",ek-online,2024-06-26
2532,Siemens iQ300 GS33NEWEV,"€ 889,00",Radio Krejcik Wien,2024-06-26
2533,Siemens iQ300 GS33NEWEV,"€ 889,00",Red Zac,2024-06-26
2534,Bosch Serie 6 GSN51EWDV,"€ 849,00",Köck,2024-06-26
2535,Bosch Serie 6 GSN51EWDV,"€ 849,00",akatronik,2024-06-26
2536,Bosch Serie 6 GSN51EWDV,"€ 849,00",Radio Krejcik Wien,2024-06-26
2537,Bosch Serie 6 GSN51EWDV,"€ 849,00",mörth online,2024-06-26
2538,Bosch Serie 6 GSN51EWDV,"€ 999,00",Red Zac,2024-06-26
2539,Beko FS124340N,"€ 425,76",Elektroshop Wagner AT,2024-06-26
2540,AEG Electrolux AGB422F1AW,"€ 512,00",Alternate.at,2024-06-26
2541,AEG Electrolux AGB422F1AW,"€ 1015,05",mylemon.at,2024-06-26
2542,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1798,00",Küchen & Wohnstudio Kutzer,2024-06-26
2543,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1798,99",ElectronicPartner,2024-06-26
2544,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1799,00",Köck,2024-06-26
2545,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1799,00",ek-online,2024-06-26
2546,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1799,00",Schreck,2024-06-26
2547,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1799,00",Radio Krejcik Wien,2024-06-26
2548,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1799,00",ALLES KÜCHE,2024-06-26
2549,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1799,00",Media Markt.at,2024-06-26
2550,Liebherr SIFNSe 5128-22 Plus NoFrost,"€ 1799,00",Red Zac,2024-06-26
2551,Liebherr IG 1024-21 Comfort,"€ 749,00",Schreck,2024-06-26
2552,Liebherr IG 1024-21 Comfort,"€ 749,00",0815,2024-06-26
2553,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",Köck,2024-06-26
2554,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",ek-online,2024-06-26
2555,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",Schreck,2024-06-26
2556,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",ElectronicPartner,2024-06-26
2557,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",0815,2024-06-26
2558,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",Radio Krejcik Wien,2024-06-26
2559,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",ALLES KÜCHE,2024-06-26
2560,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",Küchen & Wohnstudio Kutzer,2024-06-26
2561,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,00",Red Zac,2024-06-26
2562,Liebherr IFNd 3924-22 Plus NoFrost,"€ 999,99",Media Markt.at,2024-06-26
2563,Liebherr FDv 4643-40 Gewerbe-Gefrierschrank,"€ 2249,00",Küchen & Wohnstudio Kutzer,2024-06-26
2564,Liebherr FDv 4643-40 Gewerbe-Gefrierschrank,"€ 2274,12",0815,2024-06-26
2565,Liebherr IGS 1624-21 Comfort,"€ 799,00",Schreck,2024-06-26
2566,Liebherr IGS 1624-21 Comfort,"€ 799,00",0815,2024-06-26
2567,Siemens iQ500 GU15DADF0,"€ 1169,00",ek-online,2024-06-26
2568,Siemens iQ500 GU15DADF0,"€ 1169,00",0815,2024-06-26
2569,Bosch Serie 6 GSN36BIFV,"€ 1034,18",sopo.at,2024-06-26
2570,Bosch Serie 6 GSN36BIFV,"€ 1410,76",0815,2024-06-26
2571,Liebherr GN 4335-21 Comfort,"€ 849,00",Köck,2024-06-26
2572,Bauknecht GKN 19G4S IN 2,"€ 669,99",Universal Versand,2024-06-26
2573,Bauknecht GKN 19G4S IN 2,"€ 669,99",OTTO Österreich,2024-06-26
2574,Liebherr GN 3835-21 Comfort NoFrost,"€ 1049,00",0815,2024-06-26
2575,Liebherr GN 4135-21 Comfort NoFrost,"€ 1099,00",0815,2024-06-26
2576,Miele FN 4778 C,"€ 1499,00",Köck,2024-06-26
2577,Miele FN 4778 C,"€ 1499,00",Miele Center Höpperger,2024-06-26
2578,Miele FN 4778 C,"€ 1499,00",Miele Center Macheiner,2024-06-26
2579,Miele FN 4778 C,"€ 1499,00",Expert,2024-06-26
2580,Miele FN 4778 C,"€ 1499,00",Miele Center Matousek,2024-06-26
2581,Miele FN 4778 C,"€ 1499,00",0815,2024-06-26
2582,Miele FN 4778 C,"€ 1499,00",ALLES KÜCHE,2024-06-26
2583,Miele FN 4778 C,"€ 1499,00",Miele Center Neuwirth,2024-06-26
2584,Miele FN 4778 C,"€ 1499,00",Miele Center Pellet,2024-06-26
2585,Miele FN 4778 C,"€ 1499,00",Miele Center Stenzel,2024-06-26
2586,Miele FN 4778 C,"€ 1499,00",Red Zac,2024-06-26
2587,Miele FN 4778 C,"€ 1499,00",Austrian Miele Center,2024-06-26
2588,Miele FN 4778 C,"€ 1499,00",Miele Center CB,2024-06-26
2589,Miele FN 4778 C,"€ 1499,00",Miele Center Bauer,2024-06-26
2590,Miele FN 4778 C,"€ 1499,00",Miele Center Brunmayr,2024-06-26
2591,Miele FN 4778 C,"€ 1499,00",Miele Center Führlinger,2024-06-26
2592,Miele FN 4778 C,"€ 1499,00",Miele Center Hadwiger,2024-06-26
2593,Miele FN 4778 C,"€ 1499,00",Miele Center Rehrl,2024-06-26
2594,Miele FN 4342 E,"€ 849,00",Köck,2024-06-26
2595,Miele FN 4342 E,"€ 849,00",Miele Center Höpperger,2024-06-26
2596,Miele FN 4342 E,"€ 849,00",Miele Center Macheiner,2024-06-26
2597,Miele FN 4342 E,"€ 849,00",Expert,2024-06-26
2598,Miele FN 4342 E,"€ 849,00",Miele Center Matousek,2024-06-26
2599,Miele FN 4342 E,"€ 849,00",Radio Krejcik Wien,2024-06-26
2600,Miele FN 4342 E,"€ 849,00",Miele Center Neuwirth,2024-06-26
2601,Miele FN 4342 E,"€ 849,00",Miele Center Pellet,2024-06-26
2602,Miele FN 4342 E,"€ 849,00",Miele Center Stenzel,2024-06-26
2603,Miele FN 4342 E,"€ 849,00",e-tec.at,2024-06-26
2604,Miele FN 4342 E,"€ 849,00",Austrian Miele Center,2024-06-26
2605,Miele FN 4342 E,"€ 849,00",Miele Center CB,2024-06-26
2606,Miele FN 4342 E,"€ 849,00",Miele Center Bauer,2024-06-26
2607,Miele FN 4342 E,"€ 849,00",Miele Center Brunmayr,2024-06-26
2608,Miele FN 4342 E,"€ 849,00",Miele Center Hadwiger,2024-06-26
2609,Miele FN 4342 E,"€ 849,00",Miele Center Rehrl,2024-06-26
2610,Miele FN 4342 E,"€ 899,00",ek-online,2024-06-26
2611,Miele FN 4342 E,"€ 899,00",0815,2024-06-26
2612,Miele FN 4342 E,"€ 899,00",ALLES KÜCHE,2024-06-26
2613,Miele FN 4342 E,"€ 899,00",Media Markt.at,2024-06-26
2614,Miele FN 4342 E,"€ 899,00",Red Zac,2024-06-26
2615,AEG Electrolux ABE818F6NC,"€ 1133,00",Elektro Outlet Steyr,2024-06-26
2616,ok. OFZ 111 E,"€ 229,99",Media Markt.at,2024-06-26
2617,AEG Electrolux ABE888E1LF,"€ 399,00",Küchen & Wohnstudio Kutzer,2024-06-26
2618,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",Köck,2024-06-26
2619,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",Schreck,2024-06-26
2620,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",ElectronicPartner,2024-06-26
2621,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",ALLES KÜCHE,2024-06-26
2622,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3299,00",Küchen & Wohnstudio Kutzer,2024-06-26
2623,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3309,00",ek-online,2024-06-26
2624,Liebherr SIFNAd 5188-22 Peak NoFrost,"€ 3309,00",Red Zac,2024-06-26
2625,Liebherr SUIGN 1554-26 Premium NoFrost,"€ 1249,00",Köck,2024-06-26
2626,Liebherr SUIGN 1554-26 Premium NoFrost,"€ 1249,00",ek-online,2024-06-26
2627,Liebherr SUIGN 1554-26 Premium NoFrost,"€ 1249,00",ElectronicPartner,2024-06-26
2628,Liebherr SUIGN 1554-26 Premium NoFrost,"€ 1249,00",ALLES KÜCHE,2024-06-26
2629,Liebherr SUIGN 1554-26 Premium NoFrost,"€ 1249,00",Küchen & Wohnstudio Kutzer,2024-06-26
2630,Liebherr SUIGN 1554-26 Premium NoFrost,"€ 1249,00",Media Markt.at,2024-06-26
2631,Liebherr SUIGN 1554-26 Premium NoFrost,"€ 1249,00",Red Zac,2024-06-26
2632,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Köck,2024-06-26
2633,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Höpperger,2024-06-26
2634,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Macheiner,2024-06-26
2635,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Expert,2024-06-26
2636,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Matousek,2024-06-26
2637,Miele FNS 4382 D edelstahl-look,"€ 1159,00",0815,2024-06-26
2638,Miele FNS 4382 D edelstahl-look,"€ 1159,00",ALLES KÜCHE,2024-06-26
2639,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Neuwirth,2024-06-26
2640,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Pellet,2024-06-26
2641,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Stenzel,2024-06-26
2642,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Red Zac,2024-06-26
2643,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Austrian Miele Center,2024-06-26
2644,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center CB,2024-06-26
2645,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Bauer,2024-06-26
2646,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Brunmayr,2024-06-26
2647,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Führlinger,2024-06-26
2648,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Hadwiger,2024-06-26
2649,Miele FNS 4382 D edelstahl-look,"€ 1159,00",Miele Center Rehrl,2024-06-26
2650,Bauknecht GKN 17G4 A2+ WS,"€ 514,55",Amazon.at,2024-06-26
2651,Bauknecht GKN 17G4 A2+ WS,"€ 549,99",Universal Versand,2024-06-26
2652,Bauknecht GKN 17G4 A2+ WS,"€ 549,99",OTTO Österreich,2024-06-26
2653,Bauknecht GKN 17G4 A2+ WS,"€ 659,00",moebelix.at,2024-06-26
2654,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1799,00",Köck,2024-06-26
2655,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1799,00",ek-online,2024-06-26
2656,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1799,00",Radio Krejcik Wien,2024-06-26
2657,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1799,00",Küchen & Wohnstudio Kutzer,2024-06-26
2658,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1799,00",Red Zac,2024-06-26
2659,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1800,00",Schreck,2024-06-26
2660,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1801,00",ElectronicPartner,2024-06-26
2661,Liebherr SFNsdd 526i-22 Prime NoFrost,"€ 1895,00",Media Markt.at,2024-06-26
2662,Miele FNS 7470 D,"€ 2149,00",Köck,2024-06-26
2663,Miele FNS 7470 D,"€ 2149,00",ek-online,2024-06-26
2664,Miele FNS 7470 D,"€ 2149,00",Miele Center Höpperger,2024-06-26
2665,Miele FNS 7470 D,"€ 2149,00",Miele Center Macheiner,2024-06-26
2666,Miele FNS 7470 D,"€ 2149,00",Miele Center Matousek,2024-06-26
2667,Miele FNS 7470 D,"€ 2149,00",0815,2024-06-26
2668,Miele FNS 7470 D,"€ 2149,00",Radio Krejcik Wien,2024-06-26
2669,Miele FNS 7470 D,"€ 2149,00",ALLES KÜCHE,2024-06-26
2670,Miele FNS 7470 D,"€ 2149,00",Miele Center Neuwirth,2024-06-26
2671,Miele FNS 7470 D,"€ 2149,00",Miele Center Pellet,2024-06-26
2672,Miele FNS 7470 D,"€ 2149,00",Miele Center Stenzel,2024-06-26
2673,Miele FNS 7470 D,"€ 2149,00",Media Markt.at,2024-06-26
2674,Miele FNS 7470 D,"€ 2149,00",Red Zac,2024-06-26
2675,Miele FNS 7470 D,"€ 2149,00",Austrian Miele Center,2024-06-26
2676,Miele FNS 7470 D,"€ 2149,00",Miele Center CB,2024-06-26
2677,Miele FNS 7470 D,"€ 2149,00",Miele Center Bauer,2024-06-26
2678,Miele FNS 7470 D,"€ 2149,00",Miele Center Brunmayr,2024-06-26
2679,Miele FNS 7470 D,"€ 2149,00",Miele Center Führlinger,2024-06-26
2680,Miele FNS 7470 D,"€ 2149,00",Miele Center Hadwiger,2024-06-26
2681,Miele FNS 7470 D,"€ 2149,00",Miele Center Rehrl,2024-06-26
2682,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1249,00",Köck,2024-06-26
2683,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1249,00",ek-online,2024-06-26
2684,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1249,00",Radio Krejcik Wien,2024-06-26
2685,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1249,00",Küchen & Wohnstudio Kutzer,2024-06-26
2686,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1249,00",Red Zac,2024-06-26
2687,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1250,00",Schreck,2024-06-26
2688,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1250,00",ElectronicPartner,2024-06-26
2689,Liebherr SFNbdd 5227-20 Plus NoFrost,"€ 1316,00",Media Markt.at,2024-06-26
2690,Bosch Serie 6 GSN54UWDP,"€ 769,40",Elektroshop Wagner AT,2024-06-26
2691,Bosch Serie 6 GSN54UWDP,"€ 777,00",Media Markt.at,2024-06-26
2692,Liebherr FNsdd 529i-22 Peak NoFrost,"€ 1799,00",Köck,2024-06-26
2693,Liebherr FNsdd 529i-22 Peak NoFrost,"€ 1799,00",ek-online,2024-06-26
2694,Liebherr FNsdd 529i-22 Peak NoFrost,"€ 1799,00",Schreck,2024-06-26
2695,Liebherr FNsdd 529i-22 Peak NoFrost,"€ 1799,00",ALLES KÜCHE,2024-06-26
2696,Liebherr FNsdd 529i-22 Peak NoFrost,"€ 1799,00",Küchen & Wohnstudio Kutzer,2024-06-26
2697,Liebherr FNsdd 529i-22 Peak NoFrost,"€ 1799,00",Media Markt.at,2024-06-26
2698,Liebherr FNsdd 529i-22 Peak NoFrost,"€ 1799,00",Red Zac,2024-06-26
2699,Liebherr SFNsfd 5247-22 Plus NoFrost,"€ 1449,00",Köck,2024-06-26
2700,Liebherr SFNsfd 5247-22 Plus NoFrost,"€ 1449,00",Radio Krejcik Wien,2024-06-26
2701,Liebherr SFNsfd 5247-22 Plus NoFrost,"€ 1449,00",Küchen & Wohnstudio Kutzer,2024-06-26
2702,Liebherr SFNsfd 5247-22 Plus NoFrost,"€ 1499,00",ek-online,2024-06-26
2703,Liebherr SFNsfd 5247-22 Plus NoFrost,"€ 1499,00",ElectronicPartner,2024-06-26
2704,Liebherr SFNsfd 5247-22 Plus NoFrost,"€ 1499,00",Red Zac,2024-06-26
2705,Liebherr SFNsfd 5247-22 Plus NoFrost,"€ 1578,00",Media Markt.at,2024-06-26
2706,Miele FN 4372 E,"€ 909,00",Köck,2024-06-26
2707,Miele FN 4372 E,"€ 909,00",Miele Center Höpperger,2024-06-26
2708,Miele FN 4372 E,"€ 909,00",Miele Center Macheiner,2024-06-26
2709,Miele FN 4372 E,"€ 909,00",Expert,2024-06-26
2710,Miele FN 4372 E,"€ 909,00",Miele Center Matousek,2024-06-26
2711,Miele FN 4372 E,"€ 909,00",Radio Krejcik Wien,2024-06-26
2712,Miele FN 4372 E,"€ 909,00",Miele Center Neuwirth,2024-06-26
2713,Miele FN 4372 E,"€ 909,00",Miele Center Pellet,2024-06-26
2714,Miele FN 4372 E,"€ 909,00",Miele Center Stenzel,2024-06-26
2715,Miele FN 4372 E,"€ 909,00",Austrian Miele Center,2024-06-26
2716,Miele FN 4372 E,"€ 909,00",Miele Center CB,2024-06-26
2717,Miele FN 4372 E,"€ 909,00",Miele Center Bauer,2024-06-26
2718,Miele FN 4372 E,"€ 909,00",Miele Center Brunmayr,2024-06-26
2719,Miele FN 4372 E,"€ 909,00",Miele Center Hadwiger,2024-06-26
2720,Miele FN 4372 E,"€ 909,00",Miele Center Rehrl,2024-06-26
2721,Miele FN 4372 E,"€ 959,00",ek-online,2024-06-26
2722,Miele FN 4372 E,"€ 959,00",0815,2024-06-26
